expnum,date,ra,dec,exptime,band,tag,object,accepted,t_eff,fwhm_asec,ellipticity,analyst,lastchanged_time
376719,2014/11/12 05:58:17,3:30:34.40,-28:06:16.2,360.0,i,None,DES supernova hex SN-C3 tiling 31,True,0.515,1.0,0.129,assess_RUN_v25475,2014/11/12 12:30:43
376720,2014/11/12 06:04:44,3:30:34.30,-28:06:21.0,360.0,i,None,DES supernova hex SN-C3 tiling 32,True,0.586,0.938,0.134,assess_RUN_v25475,2014/11/12 20:29:46
376721,2014/11/12 06:11:12,3:30:34.31,-28:06:20.9,360.0,i,None,DES supernova hex SN-C3 tiling 33,True,0.524,0.97,0.128,assess_RUN_v25475,2014/11/12 12:34:43
376722,2014/11/12 06:17:41,3:30:34.11,-28:06:18.0,360.0,i,None,DES supernova hex SN-C3 tiling 34,True,0.504,0.949,0.134,assess_RUN_v25475,2014/11/12 10:38:24
376724,2014/11/12 06:26:02,3:30:35.04,-28:06:09.9,330.0,z,None,DES supernova hex SN-C3 tiling 75,True,1.187,0.877,0.122,assess_RUN_v25475,2014/11/12 12:25:47
376725,2014/11/12 06:32:01,3:30:35.04,-28:06:09.9,330.0,z,None,DES supernova hex SN-C3 tiling 76,True,1.047,0.906,0.114,assess_RUN_v25475,2014/11/12 12:29:39
376726,2014/11/12 06:37:58,3:30:35.05,-28:06:09.9,330.0,z,None,DES supernova hex SN-C3 tiling 77,True,0.808,0.959,0.104,assess_RUN_v25475,2014/11/12 11:17:20
376727,2014/11/12 06:43:55,3:30:35.03,-28:06:09.9,330.0,z,None,DES supernova hex SN-C3 tiling 78,True,0.951,0.907,0.11,assess_RUN_v25475,2014/11/12 12:59:02
376728,2014/11/12 06:49:53,3:30:34.96,-28:06:14.7,330.0,z,None,DES supernova hex SN-C3 tiling 79,True,1.136,0.888,0.112,assess_RUN_v25475,2014/11/12 12:23:27
376729,2014/11/12 06:55:51,3:30:34.94,-28:06:14.7,330.0,z,None,DES supernova hex SN-C3 tiling 80,True,0.915,0.993,0.104,assess_RUN_v25475,2014/11/12 10:53:44
376730,2014/11/12 07:01:50,3:30:34.96,-28:06:14.6,330.0,z,None,DES supernova hex SN-C3 tiling 81,True,0.975,0.922,0.109,assess_RUN_v25475,2014/11/12 20:12:17
376731,2014/11/12 07:07:49,3:30:34.95,-28:06:14.7,330.0,z,None,DES supernova hex SN-C3 tiling 82,True,0.996,0.894,0.109,assess_RUN_v25475,2014/11/12 11:38:35
376732,2014/11/12 07:13:49,3:30:34.77,-28:06:11.7,330.0,z,None,DES supernova hex SN-C3 tiling 83,True,0.868,0.966,0.105,assess_RUN_v25475,2014/11/12 20:27:31
376733,2014/11/12 07:19:48,3:30:34.77,-28:06:11.7,330.0,z,None,DES supernova hex SN-C3 tiling 84,True,0.941,0.917,0.107,assess_RUN_v25475,2014/11/12 12:26:25
376734,2014/11/12 07:25:46,3:30:34.77,-28:06:11.7,330.0,z,None,DES supernova hex SN-C3 tiling 85,True,0.843,0.903,0.107,assess_RUN_v25475,2014/11/12 10:30:47
376736,2014/11/12 07:33:25,3:37:05.07,-27:06:46.5,175.0,g,None,DES supernova hex SN-C1 tiling 20,False,0.096,1.398,0.189,assess_RUN_v25475,2014/11/12 10:29:07
376737,2014/11/12 07:36:48,3:37:05.07,-27:06:46.5,150.0,r,None,DES supernova hex SN-C1 tiling 20,True,0.305,1.141,0.127,assess_RUN_v25475,2014/11/12 10:27:19
376738,2014/11/12 07:39:47,3:37:05.07,-27:06:46.5,200.0,i,None,DES supernova hex SN-C1 tiling 20,True,0.497,1.019,0.104,assess_RUN_v25475,2014/11/12 19:44:56
376739,2014/11/12 07:43:35,3:37:05.10,-27:06:46.5,200.0,z,None,DES supernova hex SN-C1 tiling 21,True,0.751,0.963,0.094,assess_RUN_v25475,2014/11/12 12:27:32
376740,2014/11/12 07:47:23,3:37:04.97,-27:06:51.3,200.0,z,None,DES supernova hex SN-C1 tiling 22,True,0.746,0.952,0.089,assess_RUN_v25475,2014/11/12 10:55:31
379264,2014/11/19 00:34:23,0:31:28.14,-43:00:54.2,175.0,g,None,DES supernova hex SN-E1 tiling 20,True,0.636,0.995,0.202,assess_RUN_v25475,2014/11/20 16:18:16
379265,2014/11/19 00:37:46,0:31:28.14,-43:00:54.2,150.0,r,None,DES supernova hex SN-E1 tiling 20,True,1.014,0.886,0.157,assess_RUN_v25475,2014/11/19 07:18:19
379265,2014/11/19 00:37:46,0:31:28.14,-43:00:54.2,150.0,r,None,DES supernova hex SN-E1 tiling 20,True,1.014,0.886,0.157,assess_RUN_v25475,2014/11/20 16:19:53
379266,2014/11/19 00:40:45,0:31:28.15,-43:00:54.3,200.0,i,None,DES supernova hex SN-E1 tiling 20,True,0.86,0.771,0.126,assess_RUN_v25475,2014/11/19 06:51:57
379266,2014/11/19 00:40:45,0:31:28.15,-43:00:54.3,200.0,i,None,DES supernova hex SN-E1 tiling 20,True,0.86,0.771,0.126,assess_RUN_v25475,2014/11/20 16:33:28
379267,2014/11/19 00:44:34,0:31:28.16,-43:00:54.2,200.0,z,None,DES supernova hex SN-E1 tiling 21,True,1.435,0.708,0.107,assess_RUN_v25475,2014/11/20 15:32:52
379267,2014/11/19 00:44:34,0:31:28.16,-43:00:54.2,200.0,z,None,DES supernova hex SN-E1 tiling 21,True,1.436,0.707,0.107,assess_RUN_v25475,2014/11/19 07:26:10
379268,2014/11/19 00:48:24,0:31:28.02,-43:00:58.8,200.0,z,None,DES supernova hex SN-E1 tiling 22,True,1.422,0.696,0.111,assess_RUN_v25475,2014/11/19 07:02:13
379268,2014/11/19 00:48:24,0:31:28.02,-43:00:58.8,200.0,z,None,DES supernova hex SN-E1 tiling 22,True,1.43,0.695,0.111,assess_RUN_v25475,2014/11/20 15:58:44
379270,2014/11/19 00:53:56,0:37:59.14,-43:59:56.1,175.0,g,None,DES supernova hex SN-E2 tiling 20,True,1.226,0.912,0.177,assess_RUN_v25475,2014/11/20 16:36:41
379271,2014/11/19 00:57:19,0:37:59.15,-43:59:56.1,150.0,r,None,DES supernova hex SN-E2 tiling 20,True,1.336,0.811,0.161,assess_RUN_v25475,2014/11/20 16:46:33
379271,2014/11/19 00:57:19,0:37:59.15,-43:59:56.1,150.0,r,None,DES supernova hex SN-E2 tiling 20,True,1.337,0.811,0.161,assess_RUN_v25475,2014/11/19 07:52:44
379272,2014/11/19 01:00:17,0:37:59.15,-43:59:56.1,200.0,i,None,DES supernova hex SN-E2 tiling 20,True,0.922,0.791,0.132,assess_RUN_v25475,2014/11/20 16:39:41
379272,2014/11/19 01:00:17,0:37:59.15,-43:59:56.1,200.0,i,None,DES supernova hex SN-E2 tiling 20,True,0.925,0.791,0.132,assess_RUN_v25475,2014/11/19 07:32:12
379273,2014/11/19 01:04:04,0:37:59.15,-43:59:56.3,200.0,z,None,DES supernova hex SN-E2 tiling 21,True,1.19,0.774,0.11,assess_RUN_v25475,2014/11/19 06:25:06
379273,2014/11/19 01:04:04,0:37:59.15,-43:59:56.3,200.0,z,None,DES supernova hex SN-E2 tiling 21,True,1.192,0.773,0.11,assess_RUN_v25475,2014/11/20 15:51:42
379274,2014/11/19 01:07:52,0:37:59.02,-44:00:00.7,200.0,z,None,DES supernova hex SN-E2 tiling 22,True,1.301,0.723,0.113,assess_RUN_v25475,2014/11/19 08:02:17
379274,2014/11/19 01:07:52,0:37:59.02,-44:00:00.7,200.0,z,None,DES supernova hex SN-E2 tiling 22,True,1.303,0.722,0.113,assess_RUN_v25475,2014/11/20 15:49:32
379276,2014/11/19 01:14:59,2:17:53.27,-4:55:56.0,175.0,g,None,DES supernova hex SN-X1 tiling 20,True,0.867,0.985,0.185,assess_RUN_v25475,2014/11/20 16:31:03
379277,2014/11/19 01:18:22,2:17:53.27,-4:55:56.0,150.0,r,None,DES supernova hex SN-X1 tiling 20,True,0.909,0.876,0.161,assess_RUN_v25475,2014/11/19 07:15:54
379277,2014/11/19 01:18:22,2:17:53.27,-4:55:56.0,150.0,r,None,DES supernova hex SN-X1 tiling 20,True,0.909,0.876,0.161,assess_RUN_v25475,2014/11/20 16:40:08
379278,2014/11/19 01:21:20,2:17:53.29,-4:55:56.0,200.0,i,None,DES supernova hex SN-X1 tiling 20,True,0.565,0.853,0.12,assess_RUN_v25475,2014/11/20 16:37:57
379278,2014/11/19 01:21:20,2:17:53.29,-4:55:56.0,200.0,i,None,DES supernova hex SN-X1 tiling 20,True,0.566,0.852,0.119,assess_RUN_v25475,2014/11/19 07:30:33
379279,2014/11/19 01:25:09,2:17:53.30,-4:55:56.0,200.0,z,None,DES supernova hex SN-X1 tiling 21,True,0.875,0.796,0.103,assess_RUN_v25475,2014/11/20 15:47:34
379279,2014/11/19 01:25:09,2:17:53.30,-4:55:56.0,200.0,z,None,DES supernova hex SN-X1 tiling 21,True,0.875,0.796,0.104,assess_RUN_v25475,2014/11/19 07:12:48
379280,2014/11/19 01:28:58,2:17:53.19,-4:56:00.7,200.0,z,None,DES supernova hex SN-X1 tiling 22,True,0.805,0.814,0.098,assess_RUN_v25475,2014/11/19 06:38:36
379280,2014/11/19 01:28:58,2:17:53.19,-4:56:00.7,200.0,z,None,DES supernova hex SN-X1 tiling 22,True,0.805,0.814,0.098,assess_RUN_v25475,2014/11/20 15:35:49
379282,2014/11/19 01:34:26,2:22:38.85,-6:25:00.2,175.0,g,None,DES supernova hex SN-X2 tiling 20,True,0.822,1.035,0.185,assess_RUN_v25475,2014/11/20 16:37:33
379283,2014/11/19 01:37:50,2:22:38.87,-6:25:00.2,150.0,r,None,DES supernova hex SN-X2 tiling 20,True,0.737,0.974,0.164,assess_RUN_v25475,2014/11/19 07:31:11
379283,2014/11/19 01:37:50,2:22:38.87,-6:25:00.2,150.0,r,None,DES supernova hex SN-X2 tiling 20,True,0.737,0.974,0.165,assess_RUN_v25475,2014/11/20 16:39:45
379284,2014/11/19 01:40:48,2:22:38.86,-6:25:00.3,200.0,i,None,DES supernova hex SN-X2 tiling 20,True,0.4,1.034,0.115,assess_RUN_v25475,2014/11/20 16:09:29
379284,2014/11/19 01:40:48,2:22:38.86,-6:25:00.3,200.0,i,None,DES supernova hex SN-X2 tiling 20,True,0.4,1.034,0.116,assess_RUN_v25475,2014/11/19 07:49:25
379285,2014/11/19 01:44:36,2:22:38.87,-6:25:00.3,200.0,z,None,DES supernova hex SN-X2 tiling 21,True,0.74,0.847,0.098,assess_RUN_v25475,2014/11/19 07:20:52
379285,2014/11/19 01:44:36,2:22:38.87,-6:25:00.3,200.0,z,None,DES supernova hex SN-X2 tiling 21,True,0.74,0.848,0.098,assess_RUN_v25475,2014/11/20 15:48:22
379286,2014/11/19 01:48:24,2:22:38.80,-6:25:04.9,200.0,z,None,DES supernova hex SN-X2 tiling 22,True,0.567,0.979,0.098,assess_RUN_v25475,2014/11/19 08:44:01
379286,2014/11/19 01:48:24,2:22:38.80,-6:25:04.9,200.0,z,None,DES supernova hex SN-X2 tiling 22,True,0.567,0.979,0.099,assess_RUN_v25475,2014/11/20 15:45:57
379288,2014/11/19 01:53:56,2:25:47.25,-4:36:12.4,200.0,g,None,DES supernova hex SN-X3 tiling 23,True,0.699,1.099,0.2,assess_RUN_v25475,2014/11/20 16:34:06
379289,2014/11/19 01:57:43,2:25:47.15,-4:36:17.2,200.0,g,None,DES supernova hex SN-X3 tiling 24,True,0.85,1.007,0.198,assess_RUN_v25475,2014/11/20 16:20:17
379290,2014/11/19 02:01:32,2:25:47.01,-4:36:14.1,200.0,g,None,DES supernova hex SN-X3 tiling 25,True,0.713,1.109,0.187,assess_RUN_v25475,2014/11/20 16:17:06
379292,2014/11/19 02:07:02,2:25:47.29,-4:36:12.3,400.0,r,None,DES supernova hex SN-X3 tiling 23,Unknown,0.731,0.983,0.17,assess_RUN_v25475,2014/11/20 16:53:30
379292,2014/11/19 02:07:02,2:25:47.29,-4:36:12.3,400.0,r,None,DES supernova hex SN-X3 tiling 23,Unknown,0.743,0.976,0.169,assess_RUN_v25475,2014/11/19 07:39:15
379293,2014/11/19 02:14:11,2:25:47.20,-4:36:17.0,400.0,r,None,DES supernova hex SN-X3 tiling 24,Unknown,0.796,0.949,0.174,assess_RUN_v25475,2014/11/19 08:04:53
379293,2014/11/19 02:14:11,2:25:47.20,-4:36:17.0,400.0,r,None,DES supernova hex SN-X3 tiling 24,Unknown,0.799,0.947,0.174,assess_RUN_v25475,2014/11/20 16:58:52
379294,2014/11/19 02:21:19,2:25:47.04,-4:36:14.0,400.0,r,None,DES supernova hex SN-X3 tiling 25,Unknown,0.83,0.931,0.176,assess_RUN_v25475,2014/11/19 08:00:08
379294,2014/11/19 02:21:19,2:25:47.04,-4:36:14.0,400.0,r,None,DES supernova hex SN-X3 tiling 25,Unknown,0.841,0.925,0.175,assess_RUN_v25475,2014/11/20 17:31:19
379296,2014/11/19 02:30:15,2:25:47.29,-4:36:09.8,360.0,i,None,DES supernova hex SN-X3 tiling 30,True,0.385,0.866,0.141,assess_RUN_v25475,2014/11/19 08:08:26
379296,2014/11/19 02:30:15,2:25:47.29,-4:36:09.8,360.0,i,None,DES supernova hex SN-X3 tiling 30,True,0.385,0.866,0.141,assess_RUN_v25475,2014/11/20 16:59:54
379297,2014/11/19 02:36:43,2:25:47.27,-4:36:09.7,360.0,i,None,DES supernova hex SN-X3 tiling 31,True,0.379,0.948,0.152,assess_RUN_v25475,2014/11/19 07:23:53
379297,2014/11/19 02:36:43,2:25:47.27,-4:36:09.7,360.0,i,None,DES supernova hex SN-X3 tiling 31,True,0.387,0.939,0.152,assess_RUN_v25475,2014/11/20 17:06:43
379298,2014/11/19 02:43:11,2:25:47.19,-4:36:14.4,360.0,i,None,DES supernova hex SN-X3 tiling 32,True,0.423,0.883,0.146,assess_RUN_v25475,2014/11/19 07:50:35
379298,2014/11/19 02:43:11,2:25:47.19,-4:36:14.4,360.0,i,None,DES supernova hex SN-X3 tiling 32,True,0.424,0.884,0.145,assess_RUN_v25475,2014/11/20 16:40:57
379299,2014/11/19 02:49:39,2:25:47.21,-4:36:14.4,360.0,i,None,DES supernova hex SN-X3 tiling 33,True,0.455,0.866,0.15,assess_RUN_v25475,2014/11/20 17:02:07
379299,2014/11/19 02:49:39,2:25:47.21,-4:36:14.4,360.0,i,None,DES supernova hex SN-X3 tiling 33,True,0.457,0.867,0.15,assess_RUN_v25475,2014/11/19 09:09:47
379300,2014/11/19 02:56:07,2:25:47.02,-4:36:11.4,360.0,i,None,DES supernova hex SN-X3 tiling 34,True,0.416,0.907,0.158,assess_RUN_v25475,2014/11/20 17:00:30
379300,2014/11/19 02:56:07,2:25:47.02,-4:36:11.4,360.0,i,None,DES supernova hex SN-X3 tiling 34,True,0.419,0.907,0.157,assess_RUN_v25475,2014/11/19 08:04:58
379302,2014/11/19 03:04:26,2:25:46.94,-4:36:08.4,330.0,z,None,DES supernova hex SN-X3 tiling 75,Unknown,0.933,0.815,0.138,assess_RUN_v25475,2014/11/19 07:35:02
379302,2014/11/19 03:04:26,2:25:46.94,-4:36:08.4,330.0,z,None,DES supernova hex SN-X3 tiling 75,Unknown,0.934,0.814,0.139,assess_RUN_v25475,2014/11/20 15:40:05
379303,2014/11/19 03:10:23,2:25:46.97,-4:36:08.5,330.0,z,None,DES supernova hex SN-X3 tiling 76,Unknown,1.072,0.769,0.13,assess_RUN_v25475,2014/11/20 15:42:25
379303,2014/11/19 03:10:23,2:25:46.97,-4:36:08.5,330.0,z,None,DES supernova hex SN-X3 tiling 76,Unknown,1.074,0.768,0.13,assess_RUN_v25475,2014/11/19 07:55:34
379304,2014/11/19 03:16:20,2:25:47.00,-4:36:08.5,330.0,z,None,DES supernova hex SN-X3 tiling 77,True,0.786,0.799,0.128,assess_RUN_v25475,2014/11/19 07:36:44
379304,2014/11/19 03:16:20,2:25:47.00,-4:36:08.5,330.0,z,None,DES supernova hex SN-X3 tiling 77,True,0.786,0.799,0.128,assess_RUN_v25475,2014/11/20 15:45:06
379305,2014/11/19 03:22:19,2:25:47.00,-4:36:08.5,330.0,z,None,DES supernova hex SN-X3 tiling 78,True,0.796,0.814,0.13,assess_RUN_v25475,2014/11/19 07:36:50
379305,2014/11/19 03:22:19,2:25:47.00,-4:36:08.5,330.0,z,None,DES supernova hex SN-X3 tiling 78,True,0.797,0.813,0.13,assess_RUN_v25475,2014/11/20 15:38:33
379306,2014/11/19 03:28:18,2:25:46.90,-4:36:12.9,330.0,z,None,DES supernova hex SN-X3 tiling 79,True,0.786,0.852,0.137,assess_RUN_v25475,2014/11/20 15:38:47
379307,2014/11/19 03:34:16,2:25:46.86,-4:36:13.0,330.0,z,None,DES supernova hex SN-X3 tiling 80,Unknown,1.112,0.77,0.133,assess_RUN_v25475,2014/11/20 16:09:43
379307,2014/11/19 03:34:16,2:25:46.86,-4:36:13.0,330.0,z,None,DES supernova hex SN-X3 tiling 80,Unknown,1.114,0.77,0.133,assess_RUN_v25475,2014/11/19 07:07:04
379308,2014/11/19 03:40:13,2:25:46.88,-4:36:13.2,330.0,z,None,DES supernova hex SN-X3 tiling 81,Unknown,1.14,0.765,0.125,assess_RUN_v25475,2014/11/20 16:11:36
379308,2014/11/19 03:40:13,2:25:46.88,-4:36:13.2,330.0,z,None,DES supernova hex SN-X3 tiling 81,Unknown,1.141,0.765,0.125,assess_RUN_v25475,2014/11/19 07:54:32
379309,2014/11/19 03:46:11,2:25:46.89,-4:36:13.1,330.0,z,None,DES supernova hex SN-X3 tiling 82,Unknown,1.073,0.777,0.122,assess_RUN_v25475,2014/11/20 16:09:26
379309,2014/11/19 03:46:11,2:25:46.89,-4:36:13.1,330.0,z,None,DES supernova hex SN-X3 tiling 82,Unknown,1.074,0.777,0.122,assess_RUN_v25475,2014/11/19 07:16:39
379310,2014/11/19 03:52:10,2:25:46.72,-4:36:10.1,330.0,z,None,DES supernova hex SN-X3 tiling 83,True,0.772,0.819,0.129,assess_RUN_v25475,2014/11/20 15:44:12
379310,2014/11/19 03:52:10,2:25:46.72,-4:36:10.1,330.0,z,None,DES supernova hex SN-X3 tiling 83,True,0.777,0.82,0.13,assess_RUN_v25475,2014/11/19 07:12:48
379311,2014/11/19 03:58:08,2:25:46.72,-4:36:10.1,330.0,z,None,DES supernova hex SN-X3 tiling 84,True,0.754,0.835,0.119,assess_RUN_v25475,2014/11/20 16:04:30
379311,2014/11/19 03:58:08,2:25:46.72,-4:36:10.1,330.0,z,None,DES supernova hex SN-X3 tiling 84,True,0.755,0.834,0.119,assess_RUN_v25475,2014/11/19 07:52:10
379312,2014/11/19 04:04:05,2:25:46.73,-4:36:10.1,330.0,z,None,DES supernova hex SN-X3 tiling 85,True,0.709,0.827,0.122,assess_RUN_v25475,2014/11/19 08:47:25
379312,2014/11/19 04:04:05,2:25:46.73,-4:36:10.1,330.0,z,None,DES supernova hex SN-X3 tiling 85,True,0.71,0.826,0.121,assess_RUN_v25475,2014/11/20 16:07:06
379314,2014/11/19 04:17:17,2:44:45.20,-0:59:28.4,175.0,g,None,DES supernova hex SN-S2 tiling 20,True,0.961,0.957,0.172,assess_RUN_v25475,2014/11/20 16:48:58
379315,2014/11/19 04:20:41,2:44:45.21,-0:59:28.3,150.0,r,None,DES supernova hex SN-S2 tiling 20,True,0.903,0.89,0.16,assess_RUN_v25475,2014/11/19 07:09:43
379315,2014/11/19 04:20:41,2:44:45.21,-0:59:28.3,150.0,r,None,DES supernova hex SN-S2 tiling 20,True,0.903,0.89,0.16,assess_RUN_v25475,2014/11/20 16:54:02
379316,2014/11/19 04:23:39,2:44:45.20,-0:59:28.3,200.0,i,None,DES supernova hex SN-S2 tiling 20,True,0.628,0.789,0.13,assess_RUN_v25475,2014/11/20 16:51:31
379316,2014/11/19 04:23:39,2:44:45.20,-0:59:28.3,200.0,i,None,DES supernova hex SN-S2 tiling 20,True,0.628,0.79,0.13,assess_RUN_v25475,2014/11/19 07:57:56
379317,2014/11/19 04:27:27,2:44:45.20,-0:59:28.3,200.0,z,None,DES supernova hex SN-S2 tiling 21,True,0.976,0.755,0.125,assess_RUN_v25475,2014/11/19 07:38:02
379317,2014/11/19 04:27:27,2:44:45.20,-0:59:28.3,200.0,z,None,DES supernova hex SN-S2 tiling 21,True,0.976,0.755,0.125,assess_RUN_v25475,2014/11/20 15:59:11
379318,2014/11/19 04:31:16,2:44:45.13,-0:59:33.1,200.0,z,None,DES supernova hex SN-S2 tiling 22,True,0.962,0.749,0.112,assess_RUN_v25475,2014/11/19 08:10:07
379318,2014/11/19 04:31:16,2:44:45.13,-0:59:33.1,200.0,z,None,DES supernova hex SN-S2 tiling 22,True,0.962,0.749,0.112,assess_RUN_v25475,2014/11/20 15:58:20
379320,2014/11/19 04:36:52,2:51:15.52,-0:00:13.2,175.0,g,None,DES supernova hex SN-S1 tiling 20,True,0.971,0.95,0.175,assess_RUN_v25475,2014/11/20 16:17:09
379321,2014/11/19 04:40:16,2:51:15.53,-0:00:13.2,150.0,r,None,DES supernova hex SN-S1 tiling 20,True,0.939,0.867,0.156,assess_RUN_v25475,2014/11/19 07:18:13
379321,2014/11/19 04:40:16,2:51:15.53,-0:00:13.2,150.0,r,None,DES supernova hex SN-S1 tiling 20,True,0.939,0.867,0.156,assess_RUN_v25475,2014/11/20 16:18:45
379322,2014/11/19 04:43:14,2:51:15.52,-0:00:13.2,200.0,i,None,DES supernova hex SN-S1 tiling 20,True,0.614,0.828,0.114,assess_RUN_v25475,2014/11/19 07:47:33
379322,2014/11/19 04:43:14,2:51:15.52,-0:00:13.2,200.0,i,None,DES supernova hex SN-S1 tiling 20,True,0.614,0.828,0.114,assess_RUN_v25475,2014/11/20 16:46:54
379323,2014/11/19 04:47:01,2:51:15.53,-0:00:13.2,200.0,z,None,DES supernova hex SN-S1 tiling 21,True,0.868,0.789,0.096,assess_RUN_v25475,2014/11/19 07:02:45
379323,2014/11/19 04:47:01,2:51:15.53,-0:00:13.2,200.0,z,None,DES supernova hex SN-S1 tiling 21,True,0.868,0.789,0.096,assess_RUN_v25475,2014/11/20 15:45:19
379324,2014/11/19 04:50:48,2:51:15.45,-0:00:17.9,200.0,z,None,DES supernova hex SN-S1 tiling 22,True,0.975,0.735,0.107,assess_RUN_v25475,2014/11/20 15:26:44
379324,2014/11/19 04:50:48,2:51:15.45,-0:00:17.9,200.0,z,None,DES supernova hex SN-S1 tiling 22,True,0.976,0.735,0.108,assess_RUN_v25475,2014/11/19 07:46:25
379326,2014/11/19 04:58:42,3:30:34.19,-28:06:13.8,200.0,g,None,DES supernova hex SN-C3 tiling 23,True,1.728,0.84,0.2,assess_RUN_v25475,2014/11/20 16:36:01
379327,2014/11/19 05:02:30,3:30:34.11,-28:06:18.7,200.0,g,None,DES supernova hex SN-C3 tiling 24,True,1.595,0.874,0.196,assess_RUN_v25475,2014/11/20 17:02:11
379328,2014/11/19 05:06:18,3:30:33.91,-28:06:15.7,200.0,g,None,DES supernova hex SN-C3 tiling 25,True,1.665,0.857,0.213,assess_RUN_v25475,2014/11/20 16:37:22
379330,2014/11/19 05:11:51,3:30:34.35,-28:06:07.1,400.0,r,None,DES supernova hex SN-C3 tiling 23,Unknown,1.185,0.893,0.201,assess_RUN_v25475,2014/11/20 17:19:21
379330,2014/11/19 05:11:51,3:30:34.35,-28:06:07.1,400.0,r,None,DES supernova hex SN-C3 tiling 23,Unknown,1.209,0.885,0.201,assess_RUN_v25475,2014/11/19 08:44:46
379331,2014/11/19 05:18:58,3:30:34.27,-28:06:11.8,400.0,r,None,DES supernova hex SN-C3 tiling 24,Unknown,1.182,0.903,0.203,assess_RUN_v25475,2014/11/19 09:03:23
379331,2014/11/19 05:18:58,3:30:34.27,-28:06:11.8,400.0,r,None,DES supernova hex SN-C3 tiling 24,Unknown,1.182,0.903,0.203,assess_RUN_v25475,2014/11/20 17:46:55
379332,2014/11/19 05:26:06,3:30:34.06,-28:06:08.8,400.0,r,None,DES supernova hex SN-C3 tiling 25,Unknown,1.091,0.946,0.199,assess_RUN_v25475,2014/11/20 17:21:33
379332,2014/11/19 05:26:06,3:30:34.06,-28:06:08.8,400.0,r,None,DES supernova hex SN-C3 tiling 25,Unknown,1.097,0.944,0.2,assess_RUN_v25475,2014/11/19 08:40:09
379334,2014/11/19 05:35:05,3:30:34.57,-28:06:07.9,360.0,i,None,DES supernova hex SN-C3 tiling 30,True,0.508,0.891,0.138,assess_RUN_v25475,2014/11/19 08:28:33
379334,2014/11/19 05:35:05,3:30:34.57,-28:06:07.9,360.0,i,None,DES supernova hex SN-C3 tiling 30,True,0.543,0.871,0.137,assess_RUN_v25475,2014/11/20 17:13:35
379335,2014/11/19 05:41:34,3:30:34.58,-28:06:08.0,360.0,i,None,DES supernova hex SN-C3 tiling 31,True,0.571,0.838,0.14,assess_RUN_v25475,2014/11/20 17:18:34
379335,2014/11/19 05:41:34,3:30:34.58,-28:06:08.0,360.0,i,None,DES supernova hex SN-C3 tiling 31,True,0.575,0.838,0.14,assess_RUN_v25475,2014/11/19 09:35:09
379336,2014/11/19 05:48:01,3:30:34.47,-28:06:12.7,360.0,i,None,DES supernova hex SN-C3 tiling 32,True,0.563,0.848,0.142,assess_RUN_v25475,2014/11/19 08:34:04
379336,2014/11/19 05:48:01,3:30:34.47,-28:06:12.7,360.0,i,None,DES supernova hex SN-C3 tiling 32,True,0.565,0.85,0.141,assess_RUN_v25475,2014/11/20 16:55:15
379337,2014/11/19 05:54:28,3:30:34.49,-28:06:12.6,360.0,i,None,DES supernova hex SN-C3 tiling 33,True,0.586,0.859,0.138,assess_RUN_v25475,2014/11/20 17:16:56
379337,2014/11/19 05:54:28,3:30:34.49,-28:06:12.6,360.0,i,None,DES supernova hex SN-C3 tiling 33,True,0.591,0.857,0.138,assess_RUN_v25475,2014/11/19 08:12:59
379338,2014/11/19 06:00:56,3:30:34.30,-28:06:09.7,360.0,i,None,DES supernova hex SN-C3 tiling 34,True,0.557,0.861,0.138,assess_RUN_v25475,2014/11/19 08:00:57
379338,2014/11/19 06:00:56,3:30:34.30,-28:06:09.7,360.0,i,None,DES supernova hex SN-C3 tiling 34,True,0.57,0.857,0.138,assess_RUN_v25475,2014/11/20 17:21:17
379340,2014/11/19 06:09:15,3:30:34.29,-28:06:09.4,330.0,z,None,DES supernova hex SN-C3 tiling 75,True,1.026,0.795,0.115,assess_RUN_v25475,2014/11/19 08:10:16
379340,2014/11/19 06:09:15,3:30:34.29,-28:06:09.4,330.0,z,None,DES supernova hex SN-C3 tiling 75,True,1.026,0.795,0.115,assess_RUN_v25475,2014/11/20 16:17:14
379341,2014/11/19 06:15:12,3:30:34.30,-28:06:09.4,330.0,z,None,DES supernova hex SN-C3 tiling 76,True,1.045,0.79,0.116,assess_RUN_v25475,2014/11/20 16:13:15
379341,2014/11/19 06:15:12,3:30:34.30,-28:06:09.4,330.0,z,None,DES supernova hex SN-C3 tiling 76,True,1.047,0.789,0.117,assess_RUN_v25475,2014/11/19 09:04:38
379342,2014/11/19 06:21:10,3:30:34.29,-28:06:09.4,330.0,z,None,DES supernova hex SN-C3 tiling 77,Unknown,1.411,0.756,0.121,assess_RUN_v25475,2014/11/20 15:47:39
379342,2014/11/19 06:21:10,3:30:34.29,-28:06:09.4,330.0,z,None,DES supernova hex SN-C3 tiling 77,Unknown,1.413,0.756,0.12,assess_RUN_v25475,2014/11/19 09:42:51
379343,2014/11/19 06:27:08,3:30:34.31,-28:06:09.4,330.0,z,None,DES supernova hex SN-C3 tiling 78,Unknown,1.488,0.753,0.121,assess_RUN_v25475,2014/11/20 15:54:39
379343,2014/11/19 06:27:08,3:30:34.31,-28:06:09.4,330.0,z,None,DES supernova hex SN-C3 tiling 78,Unknown,1.489,0.753,0.121,assess_RUN_v25475,2014/11/19 09:45:49
